episode,loss,reward,policy_loss,value_loss,entropy,kl,n_ppo_updates,wall_time
1004,0.226693,0.283639,0.002251,0.000138,-1.291766,0.000533,30,9358.020889
1005,0.327653,0.182679,-0.002993,0.003991,-1.290116,0.000475,30,9361.455701
1006,0.224039,0.286293,-0.002873,0.003384,-1.289051,0.001310,29,9365.819686
1007,0.615348,-0.105016,0.000954,0.062058,-1.288024,0.001121,30,9370.311694
1008,0.299143,0.211189,-0.002218,0.062119,-1.286355,0.001696,21,9374.780665
1009,0.213374,0.296958,-0.001393,0.017448,-1.285978,0.002921,19,9378.747332
1010,0.364498,0.145834,-0.002755,0.010396,-1.286048,0.002016,30,9382.140988
1011,0.444079,0.066252,-0.000065,0.002499,-1.286011,0.000141,30,9385.604457
1012,0.760647,-0.250315,0.000905,0.055231,-1.284712,0.000086,30,9389.028814
1013,1.947958,-1.437626,0.005062,0.888999,-1.282488,0.000304,30,9392.457604
1014,0.918926,-0.408594,-0.007434,0.602024,-1.280375,0.000844,30,9395.940122
1015,0.753897,-0.243565,-0.000736,0.078468,-1.281004,0.000579,30,9399.458503
1016,0.902651,-0.392319,-0.003403,0.014649,-1.281053,0.000077,30,9402.964309
1017,0.920547,-0.410215,0.002832,0.002064,-1.279921,0.000004,30,9406.491778
1018,0.926584,-0.416253,-0.000141,0.000981,-1.277944,0.000003,30,9410.061579
1019,0.921610,-0.411278,-0.002486,0.001023,-1.276668,0.000006,30,9413.635099
1020,0.911295,-0.400963,0.004719,0.000960,-1.275441,0.000007,30,9417.287951
1021,0.901071,-0.390739,-0.002788,0.000894,-1.273776,0.000007,30,9420.865558
1022,0.891719,-0.381387,0.000450,0.000709,-1.272487,0.000004,30,9424.379159
1023,0.883682,-0.373350,0.000089,0.000703,-1.270853,0.000006,30,9427.898753
1024,0.871202,-0.360870,0.001769,0.001074,-1.269193,0.000010,30,9431.471497
1025,0.863708,-0.353376,-0.002989,0.000822,-1.267249,0.000012,30,9434.983515
1026,0.844274,-0.333942,0.004232,0.000934,-1.265617,0.000018,30,9438.571311
1027,0.806733,-0.296401,-0.001995,0.001482,-1.263628,0.000159,30,9442.328219
1028,0.692240,-0.181908,-0.001902,0.006545,-1.262528,0.000331,30,9445.963905
1029,0.492634,0.017698,-0.002765,0.023529,-1.261014,0.001833,26,9449.507101
1030,0.311597,0.198734,-0.011342,0.046503,-1.260964,0.003262,12,9452.931131
1031,0.691054,-0.180722,-0.003365,0.056072,-1.261769,0.003800,8,9456.227884
1032,1.876262,-1.365930,0.000596,1.920296,-1.262500,0.003598,10,9459.636030
1033,3.259691,-2.749359,-0.003497,6.740393,-1.262581,0.003492,30,9463.167352
1034,3.567570,-3.057238,-0.005509,6.807824,-1.262779,0.001981,19,9466.648328
1035,2.314389,-1.804058,-0.003493,1.246767,-1.262841,0.003219,11,9470.040106
1036,1.620398,-1.110066,-0.012247,0.061646,-1.263309,0.003217,11,9473.432832
1037,1.414413,-0.904081,-0.009769,0.051085,-1.264372,0.003311,14,9476.889061
1038,3.613811,-3.103479,-0.006948,4.130384,-1.266025,0.003485,30,9480.728055
1039,13.078083,-12.567751,-0.003364,117.906313,-1.266589,0.000391,30,9484.547485
1040,11.141291,-10.630959,-0.001826,64.541780,-1.265883,0.000122,30,9488.540138
1041,6.661105,-6.150774,0.000927,6.953974,-1.264385,0.000021,30,9492.490315
1042,5.129336,-4.619004,0.001709,0.465461,-1.262590,0.000120,30,9497.040061
1043,1.914331,-1.404000,-0.001655,9.997922,-1.261069,0.000174,30,9501.526276
1044,0.471827,0.038504,-0.004616,16.394134,-1.259991,0.000488,30,9505.321506
1045,0.212693,0.297639,-0.012164,14.191386,-1.260266,0.002461,20,9509.031586
1046,0.199742,0.310590,-0.020425,11.332674,-1.262240,0.002985,17,9512.690490
1047,0.342328,0.168004,-0.007112,8.208090,-1.264340,0.003169,14,9516.410742
1048,0.818981,-0.308649,-0.019931,4.400144,-1.265890,0.003574,13,9520.047837
1049,1.932143,-1.421811,-0.016398,0.600690,-1.267234,0.002786,10,9523.687688
1050,3.975107,-3.464776,-0.016956,2.410743,-1.268129,0.003645,10,9527.389018
1051,7.117451,-6.607119,-0.013496,21.384862,-1.268830,0.004163,10,9531.185417
1052,11.344820,-10.834487,-0.015250,75.559969,-1.269436,0.002945,9,9534.825066
1053,16.648526,-16.138194,-0.025055,190.649431,-1.269947,0.003520,10,9538.711270
1054,22.687594,-22.177262,-0.000428,387.510236,-1.270443,0.003677,10,9543.613049
1055,25.423558,-24.913226,-0.014279,491.990683,-1.270872,0.003065,10,9548.012440
1056,23.772160,-23.261828,-0.007489,414.165045,-1.271304,0.003225,10,9552.054440
1057,22.641047,-22.130715,-0.018012,360.547906,-1.271747,0.003701,10,9555.728730
1058,21.087236,-20.576904,-0.006124,297.617102,-1.272268,0.003138,10,9559.401512
1059,19.009488,-18.499156,-0.000609,225.792071,-1.272737,0.003691,11,9563.200779
1060,15.240528,-14.730195,-0.005204,121.313808,-1.273054,0.002533,11,9566.920560
1061,13.271305,-12.760973,-0.003924,78.276042,-1.273451,0.003896,21,9570.787516
1062,6.157308,-5.646976,-0.002114,2.492671,-1.273560,0.002168,30,9574.827207
1063,6.573707,-6.063375,0.002327,5.346744,-1.273246,0.000870,30,9578.832894
1064,2.714160,-2.203829,-0.003034,9.660404,-1.272153,0.001074,30,9582.894918
1065,1.469438,-0.959106,-0.005556,15.362302,-1.272221,0.002903,25,9586.855089
1066,1.446165,-0.935833,0.002320,13.087953,-1.272262,0.000754,30,9590.980797
1067,0.824551,-0.314219,-0.001625,14.077806,-1.271882,0.003111,30,9595.522610
1068,0.891497,-0.381165,-0.002711,10.877943,-1.272914,0.004220,23,9599.622115
1069,1.001491,-0.491159,-0.006550,7.523584,-1.273974,0.004406,30,9604.003999
1070,1.384853,-0.874521,-0.008530,3.723263,-1.274849,0.004221,16,9608.417325
1071,2.558482,-2.048150,-0.002676,0.768683,-1.275777,0.004357,13,9612.908710
1072,3.044906,-2.534574,-0.002236,0.526897,-1.276320,0.004597,13,9617.449867
1073,3.705157,-3.194825,-0.004760,1.308594,-1.276565,0.001204,30,9622.033323
1074,4.065323,-3.554991,-0.000249,2.387031,-1.276435,0.002904,30,9626.435504
1075,4.656289,-4.145957,-0.004488,1.467283,-1.276553,0.001808,30,9630.765842
1076,5.130699,-4.620367,-0.004987,2.004426,-1.277001,0.001285,30,9635.212311
1077,4.123317,-3.612986,-0.004493,1.505405,-1.277156,0.001044,30,9639.566038
1078,2.604663,-2.094331,-0.007706,3.883378,-1.277664,0.004723,18,9643.793578
1079,3.334948,-2.824616,0.002498,1.061770,-1.278422,0.001777,30,9648.178891
1080,4.151395,-3.641063,-0.004671,0.515499,-1.278650,0.002514,30,9652.541324
1081,5.193739,-4.683407,-0.002886,1.402911,-1.278952,0.004356,8,9656.831645
1082,5.314962,-4.804631,-0.002769,1.800091,-1.279172,0.000974,30,9661.135541
1083,5.297074,-4.786742,-0.003665,2.334791,-1.279229,0.001336,30,9665.653830
1084,6.155419,-5.645087,-0.003279,3.003526,-1.279558,0.000811,30,9669.976789
1085,6.668604,-6.158272,-0.002651,2.438740,-1.279345,0.001030,30,9674.415722
1086,6.617401,-6.107069,-0.000850,2.655521,-1.279416,0.000824,30,9678.749937
1087,6.807055,-6.296723,0.001318,1.529576,-1.279253,0.001715,30,9683.039987
1088,7.357975,-6.847643,-0.002852,1.766995,-1.279051,0.000798,30,9687.427189
1089,7.043784,-6.533452,-0.004845,0.806561,-1.278831,0.001008,30,9691.733938
1090,7.179095,-6.668763,0.002143,2.005303,-1.278741,0.000985,30,9696.085085
1091,6.425897,-5.915565,0.002080,4.403687,-1.278447,0.001393,30,9700.578586
1092,5.804429,-5.294097,-0.001385,1.741462,-1.278270,0.001060,30,9704.939159
1093,4.251368,-3.741037,-0.005405,5.404326,-1.278465,0.001003,30,9709.335083
1094,5.566838,-5.056506,-0.001099,2.840687,-1.278751,0.001314,30,9713.672145
1095,5.639425,-5.129093,-0.002619,0.697893,-1.278828,0.000971,30,9718.029810
1096,4.599263,-4.088931,-0.001080,1.807997,-1.278611,0.000658,30,9722.370208
1097,4.828689,-4.318357,-0.002222,0.930602,-1.278354,0.000957,30,9726.699146
1098,4.551790,-4.041459,-0.001120,1.019167,-1.278191,0.000599,30,9731.273878
1099,4.513168,-4.002836,-0.002430,1.072231,-1.278147,0.001272,30,9735.882047
1100,3.722241,-3.211910,-0.001276,1.532911,-1.278011,0.001009,30,9740.883935
