episode,loss,reward,policy_loss,value_loss,entropy,kl,n_ppo_updates,wall_time
338,0.000906,0.762788,-0.000213,0.002089,0.316184,0.001931,30,2666.879892
339,0.000985,0.742049,0.000136,0.005785,0.317548,0.006140,5,2671.026884
340,0.000955,0.750028,-0.000279,0.004315,0.317892,0.002761,6,2675.462168
341,0.000866,0.773219,-0.000416,0.002383,0.318361,0.005039,4,2679.562494
342,0.001118,0.707200,-0.000458,0.009552,0.318926,0.004407,7,2683.411902
343,0.000837,0.780732,0.000064,0.001409,0.320843,0.005110,30,2687.605782
344,0.000914,0.760588,-0.000073,0.002690,0.323235,0.006108,26,2692.031010
345,0.000867,0.772956,-0.000031,0.000468,0.324406,0.003684,10,2696.421852
346,0.000973,0.745299,-0.000099,0.002743,0.326002,0.001317,30,2700.675209
347,0.000946,0.752396,-0.000469,0.002022,0.327278,0.003930,8,2704.722316
348,0.001029,0.730505,-0.000194,0.003935,0.328061,0.004317,12,2708.666700
349,0.000950,0.751288,-0.000085,0.001758,0.329753,0.004310,30,2713.125015
350,0.001369,0.641586,-0.001557,0.026141,0.331080,0.004645,4,2717.033835
351,0.000882,0.768915,0.000186,0.004767,0.331652,0.004795,10,2721.042628
352,0.001035,0.729020,0.000114,0.003138,0.333494,0.004215,30,2725.082404
353,0.001121,0.706539,-0.000096,0.006475,0.335075,0.003733,5,2729.085685
354,0.001365,0.642661,-0.001214,0.016418,0.335536,0.002730,5,2732.850580
355,0.000902,0.763864,-0.000192,0.009194,0.336034,0.005453,5,2736.724223
356,0.001038,0.728174,0.000271,0.005904,0.336516,0.003410,5,2740.836445
357,0.001226,0.678930,-0.000009,0.022412,0.336937,0.003661,5,2744.714322
358,0.001012,0.735054,-0.000341,0.004423,0.337381,0.006566,14,2748.980263
359,0.001097,0.712833,0.001549,0.021497,0.338077,0.005818,5,2752.914413
360,0.000869,0.772399,-0.000235,0.002428,0.338481,0.004063,8,2756.948203
361,0.001011,0.735380,-0.000240,0.001740,0.339171,0.003168,10,2761.153589
362,0.000981,0.743227,-0.000067,0.003779,0.339856,0.003425,8,2764.891399
363,0.000932,0.756041,-0.000013,0.001153,0.340514,0.002953,12,2769.181845
364,0.000844,0.778914,-0.000032,0.000758,0.342392,0.003027,30,2773.586921
365,0.001210,0.683070,0.000969,0.039120,0.343901,0.004216,3,2777.762610
366,0.000921,0.758951,0.000056,0.002173,0.344101,0.006033,4,2782.236035
367,0.001105,0.710667,0.000020,0.004122,0.345731,0.004291,30,2787.386842
368,0.001025,0.731583,-0.000005,0.001469,0.349025,0.003249,30,2792.121798
369,0.000999,0.738509,-0.000974,0.012454,0.351710,0.004878,30,2796.423816
370,0.000899,0.764700,-0.000091,0.002185,0.353170,0.004250,8,2800.616658
371,0.001012,0.734982,-0.000234,0.009703,0.353919,0.003213,8,2804.740532
372,0.000969,0.746157,-0.000287,0.003102,0.354591,0.003395,9,2809.058867
373,0.001089,0.714735,-0.000633,0.006964,0.355229,0.004289,6,2813.172069
374,0.000919,0.759350,-0.000166,0.002856,0.355785,0.003427,9,2817.306417
375,0.000854,0.776264,-0.000169,0.002237,0.356844,0.002141,14,2821.652571
376,0.000904,0.763380,0.000034,0.000990,0.358912,0.004947,27,2826.181851
377,0.000850,0.777441,0.000101,0.000646,0.361812,0.001703,30,2830.562996
378,0.001159,0.696578,0.000359,0.017519,0.363560,0.004439,5,2834.656790
379,0.000924,0.757952,-0.000183,0.001487,0.365017,0.004271,30,2839.145561
380,0.000884,0.768437,-0.000170,0.003686,0.367829,0.004466,30,2843.233162
381,0.001089,0.714881,-0.000549,0.010382,0.369999,0.005706,28,2847.326018
382,0.001197,0.686612,-0.000599,0.005998,0.370902,0.005042,6,2851.608938
383,0.000978,0.743981,-0.000064,0.002081,0.371462,0.004233,7,2855.869040
384,0.001358,0.644315,-0.000520,0.027278,0.372042,0.003231,5,2859.710180
385,0.001135,0.702876,-0.001162,0.011209,0.372391,0.004402,4,2863.587072
386,0.001196,0.686842,-0.000312,0.003504,0.372797,0.004622,10,2867.924319
387,0.001217,0.681223,-0.000551,0.009401,0.373878,0.004628,15,2872.287240
388,0.000888,0.767446,-0.000104,0.005715,0.375059,0.003467,7,2876.622597
389,0.000841,0.779648,-0.000188,0.000984,0.375745,0.004277,6,2880.956105
390,0.001277,0.665687,-0.001763,0.038784,0.376232,0.003172,4,2884.853179
391,0.000801,0.790241,0.000121,0.000991,0.376588,0.005300,5,2889.177793
392,0.000911,0.761484,-0.000081,0.001082,0.378246,0.005258,30,2893.580365
393,0.000923,0.758434,-0.000250,0.002436,0.381610,0.003245,30,2897.956775
394,0.000888,0.767599,-0.000039,0.000844,0.384018,0.003076,9,2902.239149
395,0.001183,0.690125,0.000053,0.011347,0.385133,0.003582,9,2906.208305
396,0.000942,0.753330,-0.000352,0.007304,0.386709,0.004255,30,2910.577144
397,0.000911,0.761365,0.000034,0.001015,0.388031,0.003377,15,2914.931348
398,0.000878,0.770171,0.000146,0.001013,0.389205,0.003848,12,2918.873225
399,0.000807,0.788565,-0.000079,0.000435,0.391367,0.004241,30,2923.266569
400,0.000946,0.752315,-0.000038,0.002385,0.394641,0.003266,30,2927.712275
401,0.000947,0.752087,0.000043,0.002310,0.397558,0.003955,30,2932.141475
402,0.000835,0.781293,-0.000094,0.001012,0.399619,0.003320,13,2936.322716
403,0.001145,0.700232,0.000230,0.017041,0.400528,0.003681,5,2940.501923
404,0.000842,0.779625,0.000062,0.001448,0.401489,0.006455,17,2944.796887
405,0.001076,0.718169,-0.000186,0.012605,0.402484,0.005755,5,2948.823464
406,0.001000,0.738169,-0.000244,0.006583,0.402989,0.002768,7,2953.126138
407,0.001036,0.728773,0.000240,0.005270,0.403992,0.004510,13,2957.096107
408,0.001080,0.717319,-0.000269,0.002478,0.405883,0.003806,30,2961.644337
409,0.001507,0.605253,-0.000608,0.043522,0.407285,0.005212,3,2965.994952
410,0.000914,0.760593,0.000702,0.005996,0.407618,0.006164,3,2970.035225
411,0.001441,0.622679,-0.000781,0.017921,0.408219,0.003406,7,2973.897831
412,0.000937,0.754608,-0.000078,0.012693,0.409145,0.002961,9,2977.899260
413,0.000973,0.745167,-0.000310,0.005399,0.410285,0.003789,17,2982.175107
414,0.000902,0.763676,-0.000134,0.001069,0.411269,0.004629,9,2986.372580
415,0.000964,0.747512,-0.000152,0.003369,0.411952,0.004428,7,2990.550176
416,0.001001,0.737945,-0.000014,0.000659,0.413640,0.002287,30,2994.987626
417,0.001010,0.735462,-0.000408,0.003223,0.416705,0.004076,30,2999.602970
418,0.000936,0.755003,-0.000039,0.001199,0.419557,0.003213,30,3004.186955
419,0.000900,0.764438,-0.000325,0.001435,0.421417,0.003103,8,3008.553204
420,0.000917,0.759935,0.000093,0.001673,0.423324,0.003038,30,3012.954149
421,0.000962,0.748185,-0.000956,0.006702,0.424903,0.003417,5,3016.969418
422,0.000954,0.750204,0.000098,0.001701,0.425804,0.002155,13,3021.400870
423,0.000875,0.770979,-0.000038,0.001043,0.426922,0.004940,7,3025.445642
424,0.000985,0.742118,-0.000256,0.003527,0.428857,0.004213,30,3029.884437
425,0.000921,0.758740,0.000008,0.001553,0.431025,0.002725,17,3034.253643
426,0.001366,0.642355,-0.000322,0.007111,0.432954,0.004462,23,3038.282915
427,0.001042,0.727025,-0.000137,0.005639,0.435304,0.003008,30,3042.540367
428,0.001529,0.599583,-0.003460,0.132659,0.436759,0.004220,3,3046.670369
429,0.000960,0.748636,-0.000131,0.003940,0.437181,0.003365,17,3051.139165
430,0.000819,0.785576,-0.000140,0.000655,0.438378,0.004490,16,3055.503249
431,0.001276,0.665930,-0.000601,0.029126,0.439760,0.003846,30,3059.832254
432,0.001020,0.733010,-0.000173,0.004820,0.439895,0.003435,10,3063.971882
433,0.000841,0.779800,-0.000163,0.001242,0.441507,0.005044,30,3068.508268
434,0.000911,0.761471,-0.000167,0.003075,0.444695,0.003148,30,3072.848369
435,0.000894,0.765889,-0.000312,0.001823,0.446832,0.004317,8,3077.246352
436,0.000909,0.762036,0.000101,0.002770,0.448366,0.006575,18,3081.480034
437,0.000877,0.770305,-0.000134,0.000623,0.450853,0.003784,30,3085.879062
438,0.000905,0.762975,-0.000134,0.000736,0.454124,0.002965,30,3090.374037
439,0.001063,0.721659,-0.000266,0.006670,0.455956,0.003910,6,3094.249908
440,0.000961,0.748307,-0.000023,0.001482,0.456853,0.005277,14,3098.464504
441,0.000984,0.742209,-0.000611,0.002972,0.458221,0.002273,13,3102.873589
442,0.001102,0.711359,0.000204,0.003881,0.459733,0.003282,14,3107.221123
443,0.000965,0.747224,-0.000043,0.002191,0.462132,0.002459,30,3111.574987
444,0.000937,0.754578,-0.000052,0.001868,0.464602,0.002874,17,3115.778627
445,0.000897,0.765201,0.000039,0.000941,0.466084,0.003751,13,3120.108396
446,0.001060,0.722300,0.000317,0.007829,0.468095,0.004462,30,3124.475558
447,0.000916,0.760051,0.000154,0.001804,0.469960,0.002738,21,3128.644289
448,0.001028,0.730757,-0.000512,0.008874,0.470956,0.004168,9,3132.872145
449,0.001367,0.641943,0.000620,0.036173,0.471362,0.007642,4,3136.717657
450,0.000974,0.745035,0.000081,0.003808,0.471513,0.005226,4,3140.951533
451,0.000976,0.744430,-0.000060,0.004050,0.471875,0.004398,9,3145.207222
452,0.001101,0.711658,0.000528,0.011952,0.472519,0.004006,7,3149.417603
453,0.000938,0.754255,-0.000273,0.001292,0.473197,0.004018,9,3153.801569
454,0.001017,0.733734,-0.000070,0.003113,0.474868,0.005400,21,3158.306338
455,0.000959,0.748867,0.000066,0.001340,0.476863,0.004495,15,3162.588399
456,0.001114,0.708347,-0.000153,0.013406,0.478010,0.004126,5,3166.933148
457,0.000994,0.739755,0.000300,0.002806,0.478824,0.003726,13,3171.044901
458,0.000890,0.766840,0.000083,0.001994,0.479447,0.004040,6,3175.442236
459,0.001181,0.690678,-0.000025,0.014044,0.479890,0.005270,6,3179.927506
460,0.000919,0.759374,0.000296,0.001746,0.480470,0.003850,7,3184.356380
461,0.001623,0.575052,-0.000978,0.084726,0.480926,0.007847,4,3188.148870
462,0.001011,0.735304,-0.000406,0.006212,0.481081,0.005136,5,3192.162929
463,0.000997,0.738992,-0.000312,0.006142,0.481346,0.005033,7,3196.477283
464,0.001062,0.721977,-0.000339,0.003561,0.482221,0.004295,14,3200.687534
465,0.001082,0.716671,-0.000157,0.004331,0.483706,0.002585,12,3204.894414
466,0.001046,0.726146,0.000425,0.003814,0.484710,0.002459,8,3209.153543
467,0.001034,0.729205,0.000181,0.006828,0.485112,0.006650,5,3213.102347
468,0.001227,0.678666,-0.000223,0.013949,0.485665,0.004930,20,3217.159249
469,0.000972,0.745526,0.000076,0.004195,0.486237,0.003335,11,3221.391824
470,0.001100,0.712020,0.000149,0.003715,0.486781,0.004824,8,3225.780588
471,0.001097,0.712719,-0.000328,0.006124,0.487561,0.003167,7,3229.731447
472,0.001139,0.701695,0.000356,0.003965,0.488342,0.004686,8,3233.863296
473,0.001089,0.714885,-0.000041,0.002913,0.488996,0.003845,6,3238.476096
474,0.001046,0.726074,-0.000068,0.001994,0.490774,0.004497,26,3243.940962
475,0.001186,0.689319,-0.001026,0.007572,0.492739,0.003767,7,3248.203913
476,0.001548,0.594603,-0.001007,0.064550,0.493289,0.004810,5,3251.925341
477,0.000994,0.739786,-0.000320,0.010651,0.493428,0.004076,7,3256.088399
478,0.001128,0.704706,-0.000069,0.008636,0.493636,0.003960,7,3260.007929
479,0.001178,0.691428,-0.000153,0.006180,0.494177,0.003352,9,3264.701693
480,0.001090,0.714509,-0.000057,0.003076,0.495084,0.007496,4,3268.625972
481,0.001229,0.678241,-0.000036,0.012516,0.496050,0.003199,20,3273.076607
482,0.001185,0.689773,0.000432,0.003511,0.497202,0.004595,8,3277.191038
483,0.001087,0.715422,-0.000815,0.003782,0.497856,0.005002,7,3281.184556
484,0.001360,0.643770,-0.001011,0.029500,0.498477,0.003331,6,3284.927098
485,0.001081,0.716979,-0.000210,0.002082,0.499331,0.004217,13,3289.048453
486,0.001302,0.659164,-0.001301,0.011575,0.500165,0.003064,7,3292.796930
487,0.001214,0.682009,-0.000736,0.018246,0.500686,0.003924,5,3297.359742
488,0.001369,0.641638,-0.000800,0.015914,0.501265,0.004117,6,3301.628753
489,0.001093,0.713902,-0.000311,0.009638,0.502609,0.003166,30,3305.612607
490,0.001283,0.664068,-0.001263,0.025571,0.503524,0.003039,7,3309.701534
491,0.001306,0.657883,-0.000494,0.007412,0.503317,0.004516,5,3314.037840
492,0.001003,0.737480,-0.000007,0.007207,0.503158,0.006103,5,3318.329801
493,0.001016,0.733887,0.000113,0.008958,0.503191,0.005347,6,3322.196455
494,0.001163,0.695351,-0.000819,0.012700,0.503505,0.002448,6,3326.254408
495,0.001549,0.594378,-0.000030,0.039194,0.503987,0.005355,6,3330.038733
496,0.000995,0.739361,-0.000066,0.006780,0.504257,0.004470,4,3334.340700
497,0.000929,0.756637,-0.000024,0.011087,0.504423,0.004969,6,3338.652385
498,0.001036,0.728738,-0.000311,0.002265,0.504575,0.004244,5,3342.585985
499,0.001022,0.732490,0.000440,0.001145,0.504839,0.004460,7,3346.749222
500,0.001008,0.736118,-0.000296,0.002492,0.505688,0.002799,10,3350.894955
501,0.000975,0.744631,-0.000066,0.011036,0.507653,0.004572,20,3355.293533
502,0.000994,0.739827,-0.000028,0.000637,0.509557,0.003626,18,3359.605271
503,0.000945,0.752418,-0.000187,0.001830,0.511290,0.002513,15,3363.727695
504,0.000968,0.746513,0.000033,0.002145,0.512451,0.004099,14,3367.781530
505,0.001360,0.643908,0.000374,0.018779,0.513218,0.003385,5,3371.701877
506,0.001070,0.719731,-0.000573,0.004938,0.513408,0.005400,5,3375.592466
507,0.001117,0.707474,-0.000052,0.002729,0.514230,0.002261,17,3379.731600
508,0.000941,0.753482,0.000022,0.001607,0.516237,0.002994,30,3383.968156
509,0.001052,0.724618,-0.000452,0.003166,0.517652,0.004122,9,3387.903678
510,0.000943,0.753070,0.000119,0.002636,0.518274,0.004471,8,3392.121758
511,0.001165,0.694865,-0.000312,0.003841,0.519062,0.003678,12,3396.494664
512,0.000933,0.755707,-0.000161,0.002891,0.520101,0.003602,11,3400.635371
513,0.001242,0.674882,-0.000999,0.011971,0.521122,0.003409,13,3404.501703
514,0.001038,0.728318,-0.000168,0.002568,0.522199,0.003133,14,3408.749544
515,0.001374,0.640312,0.000029,0.009965,0.523586,0.005082,30,3413.124425
516,0.001823,0.522587,-0.000030,0.021463,0.524829,0.005207,6,3416.775411
517,0.001051,0.724813,0.000053,0.018442,0.525426,0.004084,9,3420.826804
518,0.001027,0.731131,-0.000126,0.006513,0.526014,0.003979,6,3425.110305
519,0.000993,0.739979,-0.000045,0.003165,0.526523,0.004130,5,3429.270350
520,0.001216,0.681536,-0.000404,0.029485,0.526980,0.004026,5,3433.220297
521,0.000953,0.750332,-0.000249,0.001602,0.527411,0.004385,11,3437.422034
522,0.000934,0.755434,-0.000253,0.001295,0.527791,0.003583,6,3441.510005
523,0.001232,0.677330,0.002600,0.050475,0.527932,0.005490,5,3445.667767
524,0.000895,0.765514,0.000102,0.002133,0.527856,0.004413,6,3450.055826
525,0.001151,0.698599,-0.000362,0.008678,0.528002,0.003584,7,3454.508708
526,0.000951,0.750990,0.000069,0.002074,0.528412,0.005396,6,3458.653364
527,0.001038,0.728180,-0.000044,0.002246,0.529656,0.003909,18,3462.900929
528,0.001055,0.723657,-0.000470,0.011941,0.531305,0.006124,5,3467.215884
529,0.000884,0.768601,-0.000298,0.002758,0.532011,0.005317,4,3471.292998
530,0.001198,0.686221,-0.000100,0.007218,0.533577,0.004244,30,3475.533934
531,0.000949,0.751479,-0.000032,0.001959,0.535694,0.004694,29,3479.843441
532,0.001151,0.698648,-0.000189,0.013714,0.537587,0.006080,5,3484.092530
533,0.001225,0.679158,-0.000053,0.007418,0.538017,0.004882,7,3487.911563
534,0.001108,0.709909,0.001278,0.007006,0.538183,0.005258,3,3492.001295
535,0.001084,0.716087,-0.000129,0.003672,0.538229,0.005418,3,3496.331744
536,0.001291,0.661944,-0.000350,0.011582,0.538360,0.005354,5,3500.628595
537,0.001374,0.640197,-0.000325,0.005136,0.538745,0.004402,7,3505.028901
538,0.001132,0.703631,-0.000273,0.007410,0.539246,0.004149,6,3509.379903
539,0.001287,0.663009,-0.000179,0.012870,0.539722,0.003299,7,3513.284977
540,0.001019,0.733156,-0.000118,0.004286,0.540530,0.003471,9,3517.365623
541,0.001003,0.737309,-0.000126,0.001302,0.541413,0.004399,4,3521.330421
542,0.001257,0.670843,0.000323,0.009514,0.542296,0.002794,10,3525.392513
543,0.000988,0.741322,-0.000046,0.002272,0.542967,0.004594,5,3529.132918
544,0.001321,0.654170,-0.000091,0.008072,0.543181,0.004495,5,3533.467594
545,0.001179,0.691356,-0.000633,0.005215,0.543356,0.004465,5,3537.887873
546,0.001030,0.730202,0.000197,0.007220,0.543788,0.005582,10,3541.695856
547,0.000999,0.738456,-0.000004,0.001071,0.544802,0.002458,19,3545.765583
548,0.001705,0.553591,-0.001910,0.108326,0.545970,0.005198,4,3549.453139
549,0.001088,0.715210,0.000194,0.004988,0.546339,0.004960,8,3553.609547
550,0.001170,0.693576,-0.000046,0.008561,0.546434,0.003960,4,3558.052892
551,0.000967,0.746665,0.000077,0.006793,0.546375,0.006041,5,3562.165411
552,0.000965,0.747279,-0.000324,0.003838,0.546611,0.005121,9,3566.147153
553,0.001256,0.671014,0.000229,0.014614,0.547387,0.003626,6,3569.926048
554,0.001148,0.699335,-0.000783,0.006387,0.548178,0.005013,4,3574.943776
555,0.001224,0.679459,0.000914,0.009126,0.549122,0.003315,11,3579.760860
556,0.001032,0.729769,-0.000071,0.007151,0.549281,0.005629,4,3583.866155
557,0.000991,0.740607,-0.000180,0.004559,0.549268,0.005328,6,3588.168037
558,0.001080,0.717161,-0.000191,0.005079,0.549863,0.002690,12,3592.551307
559,0.001176,0.691963,-0.000022,0.015200,0.551019,0.005417,6,3596.521947
560,0.001361,0.643662,-0.000511,0.025469,0.551487,0.003941,7,3600.498041
561,0.001060,0.722440,-0.000191,0.003332,0.551547,0.004347,7,3604.982107
562,0.000933,0.755759,-0.000252,0.007261,0.551619,0.005283,8,3608.925376
563,0.001203,0.684885,0.000969,0.013409,0.551929,0.003007,7,3613.254159
564,0.001168,0.694157,0.000556,0.031631,0.552081,0.004243,3,3617.997391
565,0.001426,0.626609,0.000874,0.036592,0.552071,0.005293,5,3623.566123
566,0.001137,0.702267,-0.000021,0.002334,0.552815,0.004014,16,3629.043061
567,0.000917,0.759912,-0.000305,0.003874,0.554232,0.003420,12,3634.146171
568,0.001072,0.719315,-0.000504,0.006382,0.555578,0.002759,11,3639.204806
569,0.001252,0.672155,-0.001006,0.019548,0.556450,0.004596,6,3644.062853
570,0.001476,0.613531,0.000115,0.010352,0.557435,0.003084,14,3649.249553
571,0.001018,0.733469,-0.000337,0.017772,0.557984,0.004284,6,3654.414308
572,0.000932,0.756052,-0.000107,0.013256,0.558464,0.003530,8,3660.333137
573,0.001084,0.716255,0.000024,0.006581,0.559313,0.003913,5,3665.998269
574,0.001033,0.729628,0.000003,0.002165,0.560221,0.008548,4,3672.370257
575,0.001465,0.616356,-0.000102,0.033482,0.561115,0.004335,7,3678.548480
576,0.001551,0.593763,-0.000477,0.036313,0.562245,0.005923,10,3685.174447
577,0.001188,0.688944,0.000413,0.026697,0.562771,0.005960,5,3691.567402
578,0.001011,0.735215,0.000113,0.020966,0.562787,0.005223,4,3697.973406
579,0.001486,0.610764,0.000858,0.043640,0.562685,0.007172,3,3704.408305
580,0.000927,0.757369,-0.000029,0.016799,0.562458,0.013615,3,3710.693489
581,0.001252,0.672255,0.001480,0.009364,0.562273,0.007702,3,3716.976466
582,0.001430,0.625555,-0.000436,0.011340,0.562152,0.006597,5,3722.740775
583,0.001423,0.627416,0.000657,0.019506,0.562292,0.005253,7,3728.025845
584,0.001179,0.691167,-0.000100,0.006026,0.562711,0.004683,10,3734.113735
585,0.001051,0.724802,-0.000194,0.008126,0.563240,0.004060,7,3739.429242
586,0.001161,0.695944,0.000863,0.017762,0.563506,0.006536,5,3744.337538
587,0.001251,0.672343,-0.000572,0.005119,0.563557,0.005137,5,3750.215072
588,0.001407,0.631644,-0.000783,0.028386,0.563589,0.005916,4,3755.383887
589,0.001177,0.691715,0.000129,0.003004,0.563587,0.004776,5,3760.617122
590,0.001189,0.688574,-0.001094,0.008000,0.563976,0.004758,9,3765.648876
591,0.000998,0.738768,0.000065,0.003814,0.564711,0.004189,9,3771.336805
592,0.001285,0.663613,0.000537,0.019524,0.565235,0.004605,6,3777.091558
593,0.001707,0.553097,-0.001231,0.122773,0.565311,0.004286,4,3782.187048
594,0.001249,0.673002,-0.000014,0.020099,0.565076,0.012916,3,3787.012450
595,0.001059,0.722707,0.000231,0.008177,0.564732,0.006084,3,3792.239416
596,0.001155,0.697461,-0.000183,0.006621,0.564470,0.007175,4,3797.466689
597,0.001736,0.545451,0.000370,0.200218,0.564268,0.004982,5,3802.431059
598,0.001341,0.648960,-0.000815,0.074922,0.564350,0.004632,3,3808.124847
599,0.001447,0.621216,-0.001373,0.016455,0.564776,0.006040,2,3813.503991
600,0.001363,0.643097,0.000694,0.022772,0.565259,0.009467,3,3818.929960
601,0.001054,0.723965,0.000254,0.012458,0.565687,0.004476,6,3824.307749
602,0.001038,0.728214,0.000128,0.006438,0.566394,0.004098,11,3830.255851
603,0.001319,0.654491,-0.001731,0.031031,0.567207,0.005276,5,3836.594814
604,0.001251,0.672487,-0.000422,0.009980,0.567886,0.004613,4,3841.965956
605,0.001144,0.700469,0.000042,0.005592,0.568839,0.004902,15,3847.492064
606,0.001027,0.731195,-0.000451,0.002586,0.568893,0.006707,4,3852.928100
607,0.001055,0.723671,-0.000211,0.003603,0.568750,0.005864,4,3857.824581
608,0.000989,0.740972,-0.000150,0.004435,0.568622,0.007363,4,3862.916807
609,0.001010,0.735461,-0.000167,0.000801,0.568494,0.008237,4,3867.625156
610,0.001435,0.624227,0.003083,0.076631,0.568362,0.009944,3,3872.324622
611,0.001999,0.476430,0.000231,0.080107,0.568031,0.009133,3,3877.337314
612,0.002495,0.346734,-0.000194,0.162580,0.567851,0.005573,5,3882.650135
613,0.001099,0.712263,0.000330,0.010260,0.567812,0.007298,4,3887.606576
614,0.001027,0.731021,0.000442,0.019688,0.567626,0.006735,4,3892.206331
615,0.001570,0.588828,0.001975,0.059479,0.567329,0.005859,3,3896.688318
616,0.001777,0.534746,-0.001091,0.053009,0.566978,0.005022,4,3901.014818
617,0.000958,0.749260,-0.000041,0.023719,0.567224,0.004879,7,3905.765796
618,0.000987,0.741634,0.000019,0.009099,0.567717,0.004295,10,3910.760112
619,0.000995,0.739398,-0.000173,0.002918,0.568207,0.003158,11,3916.021700
620,0.001131,0.703805,-0.000166,0.018652,0.568632,0.005822,6,3920.943939
621,0.001027,0.731048,0.000079,0.002354,0.568759,0.006171,5,3925.776459
622,0.001384,0.637664,-0.000319,0.025459,0.568599,0.004755,3,3930.873841
623,0.001459,0.618028,-0.000085,0.022163,0.568374,0.005413,3,3935.832676
624,0.001027,0.731071,-0.000171,0.002261,0.568070,0.007585,3,3940.515433
625,0.001111,0.709192,-0.000317,0.003912,0.567728,0.008659,3,3945.149328
626,0.001643,0.569807,0.001739,0.138677,0.567345,0.010422,4,3949.482704
627,0.001188,0.689014,0.000067,0.004779,0.566944,0.005372,4,3954.527878
628,0.001306,0.657970,0.000675,0.004747,0.566574,0.005587,3,3960.137963
629,0.001511,0.604221,-0.001453,0.059101,0.566181,0.005294,3,3965.601553
630,0.001254,0.671676,0.000518,0.013753,0.565788,0.005700,3,3971.216432
631,0.001013,0.734612,-0.000687,0.011727,0.565386,0.007756,4,3976.303577
632,0.001091,0.714266,-0.000461,0.007936,0.565179,0.004353,5,3981.524245
633,0.001265,0.668872,-0.000018,0.044233,0.565395,0.006134,5,3986.123869
634,0.001372,0.640636,-0.002251,0.106535,0.565826,0.005305,4,3990.948838
635,0.001206,0.684182,-0.001105,0.017106,0.566492,0.011930,3,3995.428355
636,0.001363,0.643092,0.000454,0.026759,0.567082,0.006314,4,4000.774068
637,0.001215,0.681912,-0.001088,0.009681,0.567505,0.006081,3,4005.726844
638,0.001959,0.487142,-0.011112,0.486579,0.567936,0.006651,4,4010.690017
639,0.001285,0.663554,-0.001854,0.026369,0.568433,0.008477,4,4015.219694
640,0.001055,0.723840,0.000157,0.009059,0.568766,0.004935,9,4020.104280
641,0.001384,0.637637,0.000668,0.010115,0.568605,0.004490,4,4025.223682
642,0.001724,0.548435,0.000317,0.065037,0.568395,0.005609,4,4030.980333
643,0.001189,0.688767,-0.000754,0.009599,0.568223,0.006898,4,4035.879833
644,0.001706,0.553282,0.001134,0.059110,0.568161,0.005991,5,4040.205731
645,0.001024,0.731872,-0.000131,0.011932,0.568273,0.004616,7,4044.658318
646,0.001107,0.710032,0.000111,0.019803,0.568630,0.004201,10,4049.419351
647,0.001715,0.550959,-0.002556,0.060921,0.568734,0.005293,5,4054.370532
648,0.001061,0.722043,-0.000391,0.005629,0.569190,0.004941,11,4059.089105
649,0.001278,0.665281,-0.000597,0.016605,0.569717,0.005408,11,4064.075205
650,0.001252,0.672077,-0.000246,0.019093,0.569774,0.003941,4,4068.830035
651,0.001167,0.694423,-0.001366,0.026292,0.569833,0.003643,7,4073.882165
652,0.001067,0.720720,0.000222,0.004715,0.570083,0.004557,8,4079.055459
653,0.001340,0.649143,0.000184,0.011038,0.570161,0.004794,6,4084.657141
654,0.001190,0.688387,0.000642,0.012628,0.570172,0.004458,5,4089.742716
655,0.001151,0.698684,0.000347,0.009271,0.570108,0.004797,5,4094.959001
656,0.001229,0.678124,-0.000342,0.007560,0.570001,0.004270,4,4101.100399
657,0.001280,0.664914,-0.000174,0.008034,0.569843,0.005815,5,4105.994531
658,0.001359,0.644091,0.001501,0.046812,0.569806,0.005885,5,4111.533410
659,0.001258,0.670595,0.000241,0.003822,0.569989,0.003818,11,4116.872522
660,0.001254,0.671561,-0.000946,0.009183,0.569927,0.004502,6,4122.771457
661,0.001068,0.720305,0.000426,0.005480,0.569743,0.006453,5,4127.768390
662,0.001177,0.691894,0.001312,0.028933,0.569512,0.004703,4,4132.482090
663,0.001483,0.611677,0.000783,0.059367,0.569299,0.006853,3,4137.115333
664,0.001312,0.656311,-0.000561,0.007560,0.569209,0.008197,4,4141.947246
665,0.001361,0.643667,0.001364,0.014292,0.569148,0.005357,5,4146.601571
666,0.001613,0.577644,0.001341,0.043406,0.568868,0.006492,3,4151.642095
667,0.001967,0.484956,0.002900,0.066660,0.568486,0.007991,3,4157.367399
668,0.001209,0.683371,0.000834,0.018801,0.567988,0.009826,3,4162.694383
669,0.001107,0.710099,0.001018,0.038661,0.567477,0.010891,3,4168.392457
670,0.001352,0.645937,0.000053,0.058174,0.567103,0.005571,3,4173.138145
671,0.001406,0.631941,-0.001038,0.042259,0.567154,0.003880,6,4177.792431
672,0.001140,0.701407,-0.000020,0.012047,0.567443,0.003781,9,4182.471172
673,0.001236,0.676399,-0.000668,0.020308,0.567770,0.004040,5,4187.449674
674,0.001040,0.727537,-0.000121,0.006083,0.568089,0.004336,8,4192.182157
675,0.002566,0.328155,-0.003444,1.684537,0.568356,0.005114,4,4196.627740
676,0.001050,0.725137,-0.000549,0.006879,0.568331,0.004008,7,4201.399644
677,0.001132,0.703523,0.000149,0.004080,0.568378,0.005052,7,4206.148450
678,0.001652,0.567475,0.001214,0.058730,0.568329,0.005657,5,4211.421627
679,0.001432,0.624902,-0.000697,0.009254,0.568062,0.006889,4,4217.113842
680,0.001295,0.660851,0.000196,0.011218,0.567874,0.004548,5,4222.166012
